site_id,name,facility_category,latitude,longitude,inside_no_fly_zone,drone_access_class
facility_781,آزمایشگاه نگرش,laboratory,35.7002182,51.2546883,True,requires_special_authorization_or_ground_handoff
facility_782,آزمایشگاه پاد,laboratory,35.7607498,51.3357353,True,requires_special_authorization_or_ground_handoff
facility_783,آزمایشگاه پاتوبیولوژی شفق طب آزما,laboratory,35.63694,51.4056206,False,eligible_for_obstacle_safe_drone_routing
facility_784,آزمایشگاه بازرگانان,laboratory,35.6520042,51.3405037,False,eligible_for_obstacle_safe_drone_routing
facility_785,آزمایشگاه نوبنیاد,laboratory,35.7912903,51.4772034,True,requires_special_authorization_or_ground_handoff
facility_786,آزمایشگاه پامچال,laboratory,35.6229401,51.4853363,True,requires_special_authorization_or_ground_handoff
facility_787,آزمایشگاه نگین ونک,laboratory,35.7592735,51.4112701,True,requires_special_authorization_or_ground_handoff
facility_788,آزمایشگاه مرزداران,laboratory,35.7341003,51.3595505,True,requires_special_authorization_or_ground_handoff
facility_789,آزمایشگاه دکتر نیکوکار,laboratory,35.7680511,51.3268242,False,eligible_for_obstacle_safe_drone_routing
facility_790,آزمایشگاه دقیق,laboratory,35.6225967,51.4867516,True,requires_special_authorization_or_ground_handoff
facility_791,آزمایشگاه پاتوبیولوژی هما,laboratory,35.7599411,51.3247299,False,eligible_for_obstacle_safe_drone_routing
facility_792,آزمایشگاه نمونه,laboratory,35.6527176,51.3114281,True,requires_special_authorization_or_ground_handoff
facility_793,آزمایشگاه نور دانش,laboratory,35.7458954,51.2630157,True,requires_special_authorization_or_ground_handoff
facility_794,آزمایشگاه پاتوبیولوژی حکیمیه,laboratory,35.7398071,51.5958672,True,requires_special_authorization_or_ground_handoff
facility_795,آزمایشگاه تشخیص طبی و آسیب شناسی مهرگان,laboratory,35.7341843,51.3527145,True,requires_special_authorization_or_ground_handoff
facility_796,آزمایشگاه سعید,laboratory,35.7618675,51.4542923,True,requires_special_authorization_or_ground_handoff
facility_797,آزمایشگاه تشخیص طبی نیک,laboratory,35.7553711,51.4768562,False,eligible_for_obstacle_safe_drone_routing
facility_798,آزمایشگاه فرجام,laboratory,35.7365532,51.5165291,False,eligible_for_obstacle_safe_drone_routing
facility_799,آزمایشگاه پاتوبیولوژی دکتر زیدی,laboratory,35.7786789,51.4785538,True,requires_special_authorization_or_ground_handoff
facility_800,آزمایشگاه ژنتیک پزشکی دکتر اکبری,laboratory,35.7063179,51.4246826,False,eligible_for_obstacle_safe_drone_routing
facility_801,آزمایشگاه تشخیص طبی معین,laboratory,35.6886711,51.3460388,True,requires_special_authorization_or_ground_handoff
facility_802,آزمایشگاه تشخیص پزشکی پویش,laboratory,35.7099075,51.4739456,True,requires_special_authorization_or_ground_handoff
facility_803,آزمایشگاه تشخیص پزشکی آروین,laboratory,35.7092628,51.3158875,True,requires_special_authorization_or_ground_handoff
facility_804,آزمایشگاه کاج,laboratory,35.7845993,51.3734703,True,requires_special_authorization_or_ground_handoff
facility_805,آزمایشگاه شفق,laboratory,35.725605,51.435585,False,eligible_for_obstacle_safe_drone_routing
facility_806,آزمایشگاه افق,laboratory,35.7382317,51.5064163,False,eligible_for_obstacle_safe_drone_routing
facility_807,آزمایشگاه نعمت آباد,laboratory,35.6283188,51.3558121,False,eligible_for_obstacle_safe_drone_routing
facility_808,آزمایشگاه نبرد,laboratory,35.6880913,51.47892,True,requires_special_authorization_or_ground_handoff
facility_809,آزمایشگاه تحقیق,laboratory,35.6934357,51.2520256,True,requires_special_authorization_or_ground_handoff
facility_810,آزمایشگاه هدف,laboratory,35.7267841,51.3768334,False,eligible_for_obstacle_safe_drone_routing
facility_811,آزمایشگاه قیطریه,laboratory,35.7989006,51.4408913,True,requires_special_authorization_or_ground_handoff
facility_812,آزمایشگاه فردوس,laboratory,35.7259903,51.3069992,True,requires_special_authorization_or_ground_handoff
facility_813,آزمایشگاه اردیبهشت,laboratory,35.7320175,51.5208931,True,requires_special_authorization_or_ground_handoff
facility_814,آزمایشگاه دولت آباد,laboratory,35.6182747,51.4489594,False,eligible_for_obstacle_safe_drone_routing
facility_815,آزمایشگاه تشخیص طبی بهرامی نژاد,laboratory,35.7306252,51.178688,True,requires_special_authorization_or_ground_handoff
facility_816,آزمایشگاه نیایش,laboratory,35.7154236,51.5040245,True,requires_special_authorization_or_ground_handoff
facility_817,آزمایشگاه ارسطو,laboratory,35.6666069,51.4597092,True,requires_special_authorization_or_ground_handoff
facility_818,آزمایشگاه پیوند,laboratory,35.766243,51.4302483,True,requires_special_authorization_or_ground_handoff
facility_819,آزمایشگاه جوانه,laboratory,35.6377335,51.3563538,False,eligible_for_obstacle_safe_drone_routing
facility_820,آزمایشگاه تشخیص طبی دکتر قنبری,laboratory,35.6788826,51.3598518,True,requires_special_authorization_or_ground_handoff
facility_821,آزمایشگاه بینا,laboratory,35.6891785,51.3566628,True,requires_special_authorization_or_ground_handoff
facility_822,آزمایشگاه حاذق,laboratory,35.7185783,51.4638672,True,requires_special_authorization_or_ground_handoff
facility_823,آزمایشگاه شایان,laboratory,35.7439117,51.3035851,False,eligible_for_obstacle_safe_drone_routing
facility_824,آزمایشگاه نیما,laboratory,35.6911545,51.4709587,True,requires_special_authorization_or_ground_handoff
facility_825,آزمایشگاه پارامیس,laboratory,35.753685,51.3663788,False,eligible_for_obstacle_safe_drone_routing
facility_826,آزمایشگاه پاتوبیولوژی فروردین,laboratory,35.6868668,51.3672218,True,requires_special_authorization_or_ground_handoff
facility_827,آزمایشگاه دکتر محمدی جوبنی,laboratory,35.632534,51.4175987,False,eligible_for_obstacle_safe_drone_routing
facility_828,آزمایشگاه امگا,laboratory,35.7565689,51.3943939,False,eligible_for_obstacle_safe_drone_routing
facility_829,آزمایشگاه جردن,laboratory,35.761261,51.4196243,False,eligible_for_obstacle_safe_drone_routing
facility_830,آزمایشگاه ایثار,laboratory,35.7865753,51.3506737,False,eligible_for_obstacle_safe_drone_routing
facility_831,آزمایشگاه شاهین,laboratory,35.6605835,51.3034325,True,requires_special_authorization_or_ground_handoff
facility_832,آزمایشگاه شاهنگیان,laboratory,35.7186089,51.504097,True,requires_special_authorization_or_ground_handoff
facility_833,آزمایشگاه به آزما نوین,laboratory,35.7679462,51.4419858,True,requires_special_authorization_or_ground_handoff
facility_834,آزمایشگاه پاتوبیولوژی مادر,laboratory,35.7371407,51.3763123,False,eligible_for_obstacle_safe_drone_routing
facility_835,آزمایشگاه پاتوبیولوژی ملت,laboratory,35.7315979,51.1890755,False,eligible_for_obstacle_safe_drone_routing
facility_836,آزمایشگاه آرژانتین,laboratory,35.7396584,51.4151573,False,eligible_for_obstacle_safe_drone_routing
facility_837,آزمایشگاه باران,laboratory,35.7596817,51.4361343,True,requires_special_authorization_or_ground_handoff
facility_838,آزمایشگاه بصیر,laboratory,35.7084351,51.4974747,True,requires_special_authorization_or_ground_handoff
facility_839,آزمایشگاه پیروزی,laboratory,35.6901436,51.4603004,True,requires_special_authorization_or_ground_handoff
facility_840,آزمایشگاه سلام,laboratory,35.71101,51.377388,False,eligible_for_obstacle_safe_drone_routing
facility_841,آزمایشگاه آفاق,laboratory,35.7212753,51.3358841,True,requires_special_authorization_or_ground_handoff
facility_842,آزمایشگاه پارسیا,laboratory,35.6491127,51.3922997,False,eligible_for_obstacle_safe_drone_routing
facility_843,آزمایشگاه افشار,laboratory,35.7368965,51.5556488,False,eligible_for_obstacle_safe_drone_routing
facility_844,آزمایشگاه پاتریس,laboratory,35.7125435,51.3719177,False,eligible_for_obstacle_safe_drone_routing
facility_845,آزمایشگاه کیانشهر,laboratory,35.6355858,51.4456863,False,eligible_for_obstacle_safe_drone_routing
facility_846,آزمایشگاه ساحل,laboratory,35.7408714,51.5332756,False,eligible_for_obstacle_safe_drone_routing
facility_847,آزمایشگاه اکسیر,laboratory,35.729454,51.3260498,True,requires_special_authorization_or_ground_handoff
facility_848,آزمایشگاه ایرانا,laboratory,35.760006,51.3301239,False,eligible_for_obstacle_safe_drone_routing
facility_849,آزمایشگاه داریوش,laboratory,35.731739,51.4667473,True,requires_special_authorization_or_ground_handoff
facility_850,آزمایشگاه برسا,laboratory,35.7600555,51.437088,True,requires_special_authorization_or_ground_handoff
facility_851,آزمایشگاه محسن,laboratory,35.6814232,51.3851814,False,eligible_for_obstacle_safe_drone_routing
facility_852,آزمایشگاه آرمین,laboratory,35.7270864,51.4187089,True,requires_special_authorization_or_ground_handoff
facility_853,آزمایشگاه آرام مهر,laboratory,35.7618027,51.4458199,True,requires_special_authorization_or_ground_handoff
facility_854,آزمایشگاه صفا,laboratory,35.697216,51.4476929,True,requires_special_authorization_or_ground_handoff
facility_855,آزمایشگاه فیتاس,laboratory,35.708149,51.386158,False,eligible_for_obstacle_safe_drone_routing
facility_856,آزمایشگاه آرتا,laboratory,35.7132988,51.3859406,False,eligible_for_obstacle_safe_drone_routing
facility_857,آزمایشگاه پاتوبیولوژی و ژنتیک پزشکی تهران لب,laboratory,35.7342494,51.4104611,False,eligible_for_obstacle_safe_drone_routing
facility_858,آزمایشگاه مانی,laboratory,35.7205734,51.4667244,True,requires_special_authorization_or_ground_handoff
facility_859,آزمایشگاه بهمن طب,laboratory,35.7562828,51.3955803,False,eligible_for_obstacle_safe_drone_routing
facility_860,آزمایشگاه تاو,laboratory,35.7705307,51.3723156,False,eligible_for_obstacle_safe_drone_routing
facility_861,آزمایشگاه پاتوبیولوژی و ژنتیک مدیکال,laboratory,35.701683,51.4457855,True,requires_special_authorization_or_ground_handoff
facility_862,آزمایشگاه جاوید,laboratory,35.6818962,51.3963013,False,eligible_for_obstacle_safe_drone_routing
facility_863,آزمایشگاه سما,laboratory,35.7220268,51.3366623,True,requires_special_authorization_or_ground_handoff
facility_864,آزمایشگاه هادی,laboratory,35.6916084,51.4439888,True,requires_special_authorization_or_ground_handoff
facility_865,آزمایشگاه ارس,laboratory,35.797348,51.4334602,True,requires_special_authorization_or_ground_handoff
facility_866,آزمایشگاه تجریش,laboratory,35.8062286,51.4257469,False,eligible_for_obstacle_safe_drone_routing
facility_867,آزمایشگاه ژن لند,laboratory,35.7066003,51.4259671,True,requires_special_authorization_or_ground_handoff
facility_868,آزمایشگاه پاتوبیولوژی هستی,laboratory,35.6911888,51.4721451,True,requires_special_authorization_or_ground_handoff
facility_869,پژوهشگاه ملی مهندسی ژنتیک و زیست فن آوری و ژنتیک پزشکی,laboratory,35.7126045,51.3829536,False,eligible_for_obstacle_safe_drone_routing
facility_870,آزمایشگاه بهین,laboratory,35.6350784,51.4916878,False,eligible_for_obstacle_safe_drone_routing
facility_871,آزمایشگاه پند,laboratory,35.7432289,51.5318222,False,eligible_for_obstacle_safe_drone_routing
facility_872,آزمایشگاه مدرن,laboratory,35.7247238,51.4189796,True,requires_special_authorization_or_ground_handoff
facility_873,آزمایشگاه فرین,laboratory,35.7977791,51.4563637,False,eligible_for_obstacle_safe_drone_routing
facility_874,آزمایشگاه طلوع,laboratory,35.6924324,51.4821625,True,requires_special_authorization_or_ground_handoff
facility_875,آزمایشگاه حافظ,laboratory,35.6677003,51.3824708,False,eligible_for_obstacle_safe_drone_routing
facility_876,آزمایشگاه تشخیص پزشکی تهران طب,laboratory,35.7621994,51.3039398,True,requires_special_authorization_or_ground_handoff
facility_877,آزمایشگاه فر دانش,laboratory,35.6525078,51.4929085,False,eligible_for_obstacle_safe_drone_routing
facility_878,آزمایشگاه رایت,laboratory,35.6792755,51.4014091,False,eligible_for_obstacle_safe_drone_routing
facility_879,آزمایشگاه برنا,laboratory,35.7766342,51.4865417,False,eligible_for_obstacle_safe_drone_routing
facility_880,آزمایشگاه یکتا,laboratory,35.7070541,51.3835526,False,eligible_for_obstacle_safe_drone_routing
facility_881,آزمایشگاه پزشکی آنالیز,laboratory,35.75951,51.3125687,False,eligible_for_obstacle_safe_drone_routing
